"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
454,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",454,"Ea M'Nang","Commune","Commune",NA,NA
455,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",455,"Ea P<U+1ED1>k","Townlet","Townlet",NA,NA
456,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",456,"Ea Tar","Commune","Commune",NA,NA
457,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",457,"Ea Tul","Commune","Commune",NA,NA
458,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",458,"Qu<U+1EA3>ng Hi<U+1EC7>p","Commune","Commune",NA,NA
459,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",459,"Qu<U+1EA3>ng Phú","Townlet","Townlet",NA,NA
460,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",39,"Cu M'gar",460,"Qu<U+1EA3>ng Ti<U+1EBF>n","Commune","Commune",NA,NA
461,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",461,"Cu M<U+1ED1>t","Commune","Commune",NA,NA
462,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",462,"Dliê Yang","Commune","Commune",NA,NA
463,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",463,"Ea Drang","Townlet","Townlet",NA,NA
464,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",464,"Ea H'leo","Commune","Commune",NA,NA
465,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",465,"Ea Hiao","Commune","Commune",NA,NA
466,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",466,"Ea Khal","Commune","Commune",NA,NA
467,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",467,"Ea Nam","Commune","Commune",NA,NA
468,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",468,"Ea Ral","Commune","Commune",NA,NA
469,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",469,"Ea Sol","Commune","Commune",NA,NA
470,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",40,"Ea H'leo",470,"Ea Wy","Commune","Commune",NA,NA
471,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",471,"Cu Bông","Commune","Commune",NA,NA
472,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",472,"Cu Elang","Commune","Commune",NA,NA
473,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",473,"Cu Hu","Commune","Commune",NA,NA
474,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",474,"Cu Ni","Commune","Commune",NA,NA
475,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",475,"Cu Prông","Commune","Commune",NA,NA
476,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",476,"Cu Yang","Commune","Commune",NA,NA
477,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",477,"Ea Ô","Commune","Commune",NA,NA
478,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",478,"Ea Ðar","Commune","Commune",NA,NA
479,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",479,"Ea K N<U+1ED1>p","Townlet","Townlet",NA,NA
480,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",480,"Ea Kar","Townlet","Townlet",NA,NA
481,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",481,"Ea Kmút","Commune","Commune",NA,NA
482,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",482,"Ea P¨n","Commune","Commune",NA,NA
483,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",483,"Ea Sô","Commune","Commune",NA,NA
484,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",484,"Ea Tíh","Commune","Commune",NA,NA
485,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",41,"Ea Kar",485,"Xuân Phú","Commune","Commune",NA,NA
486,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",486,"Cu KBang","Commune","Commune",NA,NA
487,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",487,"Cu MLan","Commune","Commune",NA,NA
488,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",488,"Ea Bung","Commune","Commune",NA,NA
489,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",489,"Ea Lê","Commune","Commune",NA,NA
490,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",490,"Ea R<U+1ED1>c","Commune","Commune",NA,NA
491,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",491,"Ea Súp","Townlet","Townlet",NA,NA
492,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",492,"Ia L<U+1ED1>p","Commune","Commune",NA,NA
493,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",42,"Ea Súp",493,"Ya T<U+1EDD> M<U+1ED1>t","Commune","Commune",NA,NA
494,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",494,"Bình Hòa","Commune","Commune",NA,NA
495,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",495,"Bang ADrênh","Commune","Commune",NA,NA
496,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",496,"Buôn Tr<U+1EA5>p","Townlet","Townlet",NA,NA
497,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",497,"Cu Êwi","Commune","Commune",NA,NA
498,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",498,"Day Bhang","Commune","Commune",NA,NA
499,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",499,"Dray Sáp","Commune","Commune",NA,NA
500,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",500,"Dur Kmal","Commune","Commune",NA,NA
501,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",501,"Ea Bông","Commune","Commune",NA,NA
502,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",502,"Ea Bhôk","Commune","Commune",NA,NA
503,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",503,"Ea Hu","Commune","Commune",NA,NA
504,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",504,"Ea Ktur","Commune","Commune",NA,NA
505,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",505,"Ea Na","Commune","Commune",NA,NA
506,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",506,"Ea Tiêu","Commune","Commune",NA,NA
507,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",507,"Hòa Hi<U+1EC7>p","Commune","Commune",NA,NA
508,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",43,"Krông Ana",508,"Qu<U+1EA3>ng Ði<U+1EC1>n","Commune","Commune",NA,NA
509,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",509,"Cu Dram","Commune","Commune",NA,NA
510,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",510,"Cu Kty","Commune","Commune",NA,NA
511,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",511,"Cu Pui","Commune","Commune",NA,NA
512,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",512,"Dang Kang","Commune","Commune",NA,NA
513,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",513,"Ea Trul","Commune","Commune",NA,NA
514,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",514,"Hoà L<U+1EC5>","Commune","Commune",NA,NA
515,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",515,"Hoà Phong","Commune","Commune",NA,NA
516,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",516,"Hoà Son","Commune","Commune",NA,NA
517,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",517,"Hoà Tân","Commune","Commune",NA,NA
518,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",518,"Hoà Thành","Commune","Commune",NA,NA
519,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",519,"Khuê Ng<U+1ECD>c Ði<U+1EC1>n","Commune","Commune",NA,NA
520,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",520,"Krông Kmar","Townlet","Townlet",NA,NA
521,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",521,"Yang Mao","Commune","Commune",NA,NA
522,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",44,"Krông Bông",522,"Yang Reh","Commune","Commune",NA,NA
523,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",523,"Ðoàn K<U+1EBF>t","Commune","Commune",NA,NA
524,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",524,"Bình Thu<U+1EAD>n","Commune","Commune",NA,NA
525,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",525,"Buôn H<U+1ED3>","Townlet","Townlet",NA,NA
526,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",526,"Cu Bao","Commune","Commune",NA,NA
527,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",527,"Cu Né","Commune","Commune",NA,NA
528,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",528,"Cu Pong","Commune","Commune",NA,NA
529,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",529,"Ch<U+1EE9> Kbô","Commune","Commune",NA,NA
530,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",530,"Ea Blang","Commune","Commune",NA,NA
531,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",531,"Ea Drông","Commune","Commune",NA,NA
532,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",532,"Ea Ngai","Commune","Commune",NA,NA
533,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",533,"Ea Siên","Commune","Commune",NA,NA
534,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",534,"Pong Drang","Commune","Commune",NA,NA
535,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",45,"Krông Buk",535,"Th<U+1ED1>ng Nh<U+1EA5>t","Commune","Commune",NA,NA
536,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",536,"Chu Klông","Commune","Commune",NA,NA
537,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",537,"Dliêya","Commune","Commune",NA,NA
538,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",538,"Ea Dáh","Commune","Commune",NA,NA
539,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",539,"Ea H<U+1ED3>","Commune","Commune",NA,NA
540,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",540,"Ea Puk","Commune","Commune",NA,NA
541,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",541,"Ea Tân","Commune","Commune",NA,NA
542,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",542,"Ea Tóh","Commune","Commune",NA,NA
543,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",543,"Ea Tam","Commune","Commune",NA,NA
544,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",544,"Krông Nang","Townlet","Townlet",NA,NA
545,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",545,"Phú L<U+1ED9>c","Commune","Commune",NA,NA
546,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",546,"Phú Xuân","Commune","Commune",NA,NA
547,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",46,"Krông Nang",547,"Tam Giang","Commune","Commune",NA,NA
548,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",548,"Ea Hiu","Commune","Commune",NA,NA
549,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",549,"Ea Kênh","Commune","Commune",NA,NA
550,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",550,"Ea Kly","Commune","Commune",NA,NA
551,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",551,"Ea KnuÕc","Commune","Commune",NA,NA
552,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",552,"Ea Ku¨ng","Commune","Commune",NA,NA
553,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",553,"Ea Phê","Commune","Commune",NA,NA
554,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",554,"Ea Uy","Commune","Commune",NA,NA
555,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",555,"Ea Yông","Commune","Commune",NA,NA
556,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",556,"Ea Yiêng","Commune","Commune",NA,NA
557,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",557,"Hòa An","Commune","Commune",NA,NA
558,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",558,"Hòa Ti<U+1EBF>n","Commune","Commune",NA,NA
559,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",559,"H<U+1EAD>u Ðông","Commune","Commune",NA,NA
560,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",560,"KRông Bók","Commune","Commune",NA,NA
561,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",561,"Phu<U+1EDB>c An","Townlet","Townlet",NA,NA
562,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",562,"Tân Ti<U+1EBF>n","Commune","Commune",NA,NA
563,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",47,"Krông P<U+1EAF>k",563,"Vô Bæn","Commune","Commune",NA,NA
564,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",564,"Ð<U+1EAF>k Liêng","Commune","Commune",NA,NA
565,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",565,"Ð<U+1EAF>k Nuê","Commune","Commune",NA,NA
566,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",566,"Bông Krang","Commune","Commune",NA,NA
567,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",567,"Buôn Tría","Commune","Commune",NA,NA
568,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",568,"Buôn Tri<U+1EBF>t","Commune","Commune",NA,NA
569,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",569,"D<U+1EAF>k Phoi","Commune","Commune",NA,NA
570,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",570,"Ea R'Bin","Commune","Commune",NA,NA
571,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",571,"Krông Nô","Commune","Commune",NA,NA
572,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",572,"Liên Son","Townlet","Townlet",NA,NA
573,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",573,"Nam Ka","Commune","Commune",NA,NA
574,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",48,"Lak",574,"Yang Tao","Commune","Commune",NA,NA
575,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",575,"Cu Kroá","Commune","Commune",NA,NA
576,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",576,"Cu M'Ta","Commune","Commune",NA,NA
577,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",577,"Cu Prao","Commune","Commune",NA,NA
578,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",578,"Ea H'Mlay","Commune","Commune",NA,NA
579,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",579,"Ea Lai","Commune","Commune",NA,NA
580,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",580,"Ea M'doan","Commune","Commune",NA,NA
581,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",581,"Ea Pil","Commune","Commune",NA,NA
582,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",582,"Ea Riêng","Commune","Commune",NA,NA
583,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",583,"Ea Trang","Commune","Commune",NA,NA
584,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",584,"Krông Á","Commune","Commune",NA,NA
585,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",585,"Krông Jing","Commune","Commune",NA,NA
586,250,"VNM","Vietnam",5,"Ð<U+1EAF>k L<U+1EAF>k",49,"M'Ðrak",586,"M'Drak","Townlet","Townlet",NA,NA
587,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",587,"Chi<U+1EC1>ng So","Commune","Commune",NA,NA
588,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",588,"Háng Lìa","Commune","Commune",NA,NA
589,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",589,"Keo Lôm","Commune","Commune",NA,NA
590,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",590,"Luân Gi<U+1EDB>i","Commune","Commune",NA,NA
591,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",591,"Mu<U+1EDD>ng Luân","Commune","Commune",NA,NA
592,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",592,"Na Son","Commune","Commune",NA,NA
593,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",593,"Pú Nhi","Commune","Commune",NA,NA
594,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",594,"Phì Nh<U+1EEB>","Commune","Commune",NA,NA
595,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",595,"Phình Giàng","Commune","Commune",NA,NA
596,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",50,"Ði<U+1EC7>n Biên Ðông",596,"Xa Dung","Commune","Commune",NA,NA
597,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",597,"Mu<U+1EDD>ng Lói","Commune","Commune",NA,NA
598,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",598,"Mu<U+1EDD>ng Nhà","Commune","Commune",NA,NA
599,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",599,"Mu<U+1EDD>ng P<U+1ED3>n","Commune","Commune",NA,NA
600,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",600,"Mu<U+1EDD>ng Phang","Commune","Commune",NA,NA
601,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",601,"Na U","Commune","Commune",NA,NA
602,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",602,"Nà T<U+1EA5>u","Commune","Commune",NA,NA
603,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",603,"Núa Ngam","Commune","Commune",NA,NA
604,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",604,"Noong H<U+1EB9>t","Commune","Commune",NA,NA
605,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",605,"Noong Lu<U+1ED1>ng","Commune","Commune",NA,NA
606,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",606,"Pa Thom","Commune","Commune",NA,NA
607,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",607,"Sam M<U+1EE9>n","Commune","Commune",NA,NA
608,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",608,"Thánh An","Commune","Commune",NA,NA
609,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",609,"Thánh Chan","Commune","Commune",NA,NA
610,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",610,"Thánh Hung","Commune","Commune",NA,NA
611,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",611,"Thánh Luông","Commune","Commune",NA,NA
612,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",612,"Thánh Nua","Commune","Commune",NA,NA
613,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",613,"Thánh Xuong","Commune","Commune",NA,NA
614,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",51,"Ði<U+1EC7>n Biên",614,"Thánh Yên","Commune","Commune",NA,NA
615,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",615,"Him Lam","Ward","Ward",NA,NA
616,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",616,"Mu<U+1EDD>ng Thánh","Ward","Ward",NA,NA
617,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",617,"Nam Thánh","Ward","Ward",NA,NA
618,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",618,"Noong Bua","Ward","Ward",NA,NA
619,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",619,"Tân Thánh","Ward","Ward",NA,NA
620,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",620,"Thánh Bìn","Ward","Ward",NA,NA
621,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",621,"Thánh Minh","Commune","Commune",NA,NA
622,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",52,"Ðiên Biên Ph<U+1EE7>",622,"Thánh Tru<U+1EDD>ng","Ward","Ward",NA,NA
623,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",53,"Mu<U+1EDD>ng Chà",623,"Chà Nua","Commune","Commune",NA,NA
624,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",53,"Mu<U+1EDD>ng Chà",624,"Chà T<U+1EDF>","Commune","Commune",NA,NA
625,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",53,"Mu<U+1EDD>ng Chà",625,"H<U+1EEB>a Ngài","Commune","Commune",NA,NA
626,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",53,"Mu<U+1EDD>ng Chà",626,"Hu<U+1ED5>i Lèng","Commune","Commune",NA,NA
627,250,"VNM","Vietnam",6,"Ði<U+1EC7>n Biên",53,"Mu<U+1EDD>ng Chà",627,"Mu<U+1EDD>ng Chà","Townlet","Townlet",NA,NA
